Well_ID,Serial,State,District,Block,Village,Latitude,Longitude,Year,pH,EC_uScm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
W262601086091301,7352,Bihar,Madhubani,Khajauli,Karmnali,26.4336,86.1536,2019,6.51,780.0,0.0,246.0,89.4,63.97,0.0,,87.0,4.6,18.415,67.393,99.845,0.151,507.0,
W262945086100001,7353,Bihar,Madhubani,Khajauli,Khajauli,26.4958,86.1667,2019,8.21,644.0,0.0,264.45,72.31,27.072,1.736,,130.0,12.46,24.127,80.631,18.536,1.12,418.6,
W251125084361601,7354,Bihar,Madhubani,Madhubani,Madhubani,26.35,86.07,2019,8.42,1414.0,15.0,313.65,309.63,65.15,0.751,,161.0,14.16,30.455,235.828,51.3,0.793,919.1,
W263200086061501,7355,Bihar,Madhubani,Khajauli,Narar,26.5333,86.1042,2019,8.37,1539.0,9.0,393.6,237.3,184.95,11.13,,294.0,24.53,56.474,168.5,104.0,0.232,1000.35,
W261515086044601,7356,Bihar,Madhubani,Pandaul,Pandaul,26.2542,86.0794,2019,8.43,368.0,12.0,233.7,3.687,1.32,0.0,,95.0,22.0,9.697,42.551,1.169,0.538,239.2,
W261722086025901,7357,Bihar,Madhubani,Pandaul,Shambhuar,26.2894,86.0497,2019,8.22,1183.0,0.0,522.75,87.36,90.55,0.364,,220.0,12.0,46.17,45.71,224.918,0.515,768.95,
W262527086272901,7358,Bihar,Madhubani,Phulparas,Siswar,26.42,86.46,2019,8.24,437.0,0.0,215.3,45.1,0.05,0.258,,132.0,34.0,11.526,40.541,2.06,0.322,284.05,
W263047086065001,7359,Bihar,Madhubani,Khajauli,Thantola,26.5131,86.1139,2019,8.17,372.0,0.0,239.85,1.727,4.433,0.0,,76.0,15.31,9.121,51.645,1.5,0.533,241.8,
W223217083510202,7360,Bihar,Sitamarhi,Bajpatti,Bangaon,26.545,85.6347,2019,8.15,367.0,0.0,233.7,7.15,0.79,0.0,,120.0,38.0,6.157,31.769,1.961,0.41,238.55,
W264337085325901,7361,Bihar,Sitamarhi,Sonbarsa,Bhutahi,26.7269,85.5497,2019,8.21,682.0,0.0,233.7,107.4,24.81,0.0,,235.0,4.31,54.4,50.85,2.86,0.313,443.3,
W264656085340301,7362,Bihar,Sitamarhi,Sonbarsa,Dastiya,26.7822,85.5675,2019,8.26,335.0,0.0,221.4,5.01,0.101,0.0,,107.0,30.4,7.64,35.25,1.07,0.144,217.75,
W263512085281601,7364,Bihar,Sitamarhi,Parsauni,Kodwara Tola,26.5867,85.4711,2019,8.27,351.0,0.0,215.25,1.463,4.778,0.0,,120.0,38.17,5.9,21.67,1.67,0.164,228.15,
W263704085250201,7365,Bihar,Sitamarhi,Riga,Kushmari,26.6178,85.4172,2019,8.2,298.0,0.0,172.2,0.497,1.649,0.0,,104.0,34.0,4.64,13.184,1.776,0.294,193.7,
W221616074315401,7366,Bihar,Sitamarhi,Pupri,Nanpur,26.4383,85.6656,2019,8.24,368.0,0.0,227.55,0.487,0.774,0.0,,100.0,31.74,5.078,36.21,2.0,0.159,239.2,
W262830085420001,7368,Bihar,Sitamarhi,Pupri,Pupri,26.475,85.7,2019,7.84,331.0,0.0,215.25,3.09,1.649,0.0,,48.0,12.69,3.891,45.2,16.82,0.09,215.15,
W262925085295901,7369,Bihar,Sitamarhi,Sitamarhi,Sitamarhi,26.4903,85.4997,2019,8.28,306.0,0.0,196.8,2.57,3.018,0.0,,110.0,33.69,6.243,20.38,2.084,0.29,198.9,
W214546081285801,7371,Bihar,Darbhanga,Benipur,Bahera,26.0667,86.1333,2019,8.29,768.0,0.0,442.8,33.839,5.018,0.0,,160.0,10.11,32.734,109.73,1.442,0.71,499.2,
W284645079300001,7372,Bihar,Darbhanga,Baheri,Baheri,25.9461,86.0711,2019,8.42,423.0,12.0,264.45,0.44,2.104,0.0,,89.0,13.73,13.321,50.939,2.408,0.07,274.95,
W260040086051501,7373,Bihar,Darbhanga,Baheri,Bithauli,25.954,86.078,2019,8.18,386.0,0.0,209.1,2.079,3.13,0.0,,81.0,22.0,6.38,46.3,2.433,0.0,250.9,
W260945085534501,7374,Bihar,Darbhanga,Darbhanga,Darbhanga,26.1625,85.8958,2019,8.23,417.0,0.0,221.55,9.01,5.89,0.0,,81.0,26.0,3.918,55.32,1.347,0.0,271.05,
W260026085583001,7375,Bihar,Darbhanga,Baheri,Jorja,26.0072,85.975,2019,8.15,513.0,0.0,319.8,9.25,5.95,0.0,,96.0,11.21,16.463,75.97,1.341,0.0,333.45,
W261730085561501,7376,Bihar,Darbhanga,Keotir,Keoti,26.2917,85.9375,2019,8.2,359.0,0.0,209.1,2.89,1.73,0.0,,101.0,30.0,6.327,31.362,1.508,0.0,233.35,
W260249085524701,7377,Bihar,Darbhanga,Hayghat,Pouram,26.0469,85.8797,2019,8.07,503.0,0.0,307.5,9.72,13.17,0.0,,124.0,11.25,23.233,65.037,2.264,0.0,326.95,
W252342083043001,7378,Bihar,Darbhanga,Hayghat,Rustampur,26.0469,85.8797,2019,8.1,604.0,0.0,295.2,29.4,44.23,0.0,,192.0,12.95,38.675,57.95,1.96,0.0,392.6,
W260040086051501,7379,Bihar,Darbhanga,Singhwara,Bithauli,26.1667,85.7667,2019,8.13,353.0,0.0,215.25,8.74,1.88,2.19,,112.0,24.42,12.439,28.55,2.857,0.873,229.45,
W260550086355402,7380,Bihar,Supaul,Supaul,Andauli,26.0972,86.5983,2019,8.23,254.0,0.0,147.6,3.47,5.47,1.73,,105.0,12.1,18.135,6.137,4.64,0.221,165.1,
W252925084332301,7381,Bihar,Supaul,basantpur,Balua,26.4869,87.0219,2019,8.02,511.0,0.0,202.95,36.0,35.78,24.9,,175.0,23.14,28.45,29.82,10.611,0.0,332.15,
W262416087004701,7382,Bihar,Supaul,basantpur,Balua 1,26.4044,87.0131,2019,7.99,564.0,0.0,289.05,28.7,19.01,13.5,,170.0,22.0,27.94,19.32,52.78,0.0,366.6,
W262857087020201,7383,Bihar,Supaul,basantpur,Bhawanipur1,26.4825,87.0339,2019,8.16,548.0,0.0,282.9,3.37,29.69,5.29,,185.0,34.0,24.3,23.23,11.58,0.0,356.2,
W263100087013701,7384,Bihar,Supaul,basantpur,Bhimnagar,26.5167,87.0269,2019,8.05,509.0,0.0,289.05,11.3,19.75,4.98,,185.0,36.0,23.08,18.56,30.75,0.05,330.85,
W260550086355401,7385,Bihar,Supaul,Supaul,Birpur,26.0972,86.5983,2019,8.14,528.0,0.0,270.6,22.3,35.73,1.92,,205.0,34.0,29.16,28.67,7.1,0.17,343.2,
W261601086492601,7386,Bihar,Supaul,Raghopur,Ganpatganj1,26.2669,86.8239,2019,8.06,468.0,0.0,153.75,39.7,25.63,51.3,,175.0,22.0,29.16,28.52,15.12,0.09,304.2,
W260347086410501,7387,Bihar,Supaul,Supaul,Hardi,26.0631,86.6847,2019,8.27,358.0,0.0,202.95,11.2,13.51,1.06,,150.0,20.0,24.3,16.34,5.26,0.0,232.7,
W260512087001201,7388,Bihar,Supaul,Tribeniganj,Jadia,26.0867,87.0033,2019,8.28,362.0,0.0,159.9,28.4,20.02,1.75,,160.0,22.0,25.515,16.03,4.3,0.0,235.3,
W261508086484701,7389,Bihar,Supaul,Raghopur,Kaithtola,26.2522,86.8131,2019,8.23,271.0,0.0,104.55,18.5,19.95,2.06,,90.0,16.0,12.15,21.3,4.38,0.0,176.15,
W260703086371401,7390,Bihar,Supaul,Supaul,Kario,26.1175,86.6206,2019,7.78,1349.0,0.0,432.0,168.0,68.9,3.2,,200.0,24.0,34.02,87.15,186.37,0.0,876.85,
W261752086490001,7391,Bihar,Supaul,Raghopur,Karjain,26.2978,86.8167,2019,8.37,542.0,6.0,252.15,48.7,10.89,2.48,,210.0,16.0,41.31,31.83,11.46,0.0,352.3,
W260356086335001,7392,Bihar,Supaul,Supaul,Malhani,26.0656,86.5639,2019,8.24,271.0,0.0,141.45,10.4,10.18,1.51,1.04,115.0,18.0,17.01,10.96,7.6,0.0,176.15,
W262020086513001,7393,Bihar,Supaul,Raghopur,Norha,26.3389,86.8583,2019,7.32,319.0,0.0,153.75,23.6,14.08,1.01,,130.0,26.0,15.795,14.8,5.47,0.08,207.35,
W261936086501701,7394,Bihar,Supaul,Raghopur,Parsarma,26.3267,86.8381,2019,8.26,163.0,0.0,79.95,7.83,4.68,2.17,,65.0,8.0,10.935,6.04,3.17,0.12,105.95,
W260925086471501,7395,Bihar,Supaul,Pipra,Pipra chowk,26.1569,86.7875,2019,8.07,238.0,0.0,147.6,6.34,1.14,1.94,,105.0,16.0,15.795,7.71,4.25,0.11,154.7,
W244236082063301,7396,Bihar,Supaul,Pratapganj,Pratapganj,26.2972,86.9406,2019,8.18,416.0,0.0,209.1,24.2,19.43,1.77,,150.0,20.0,24.3,16.61,21.47,0.16,270.4,
W260715086364501,7397,Bihar,Supaul,Supaul,Supaul,26.12,86.61,2019,8.27,382.0,0.0,202.95,16.4,4.61,1.43,,154.0,22.0,24.02,16.5,2.97,0.21,248.3,
W083202076524701,7398,Bihar,Supaul,Supaul,Thumba,26.0431,86.5242,2019,8.13,787.0,0.0,356.7,22.4,11.73,1.28,,265.0,34.0,43.74,18.89,42.54,0.16,511.55,
W260712086535201,7399,Bihar,Supaul,Tribeniganj,Tribeniganj,26.12,86.8978,2019,8.17,761.0,0.0,282.9,78.6,32.81,27.9,,210.0,28.0,34.02,70.53,15.75,0.3,494.65,
W262654085251401,7400,Bihar,Sitamarhi,Belsand,Belsand,26.45,85.36,2019,8.22,399.0,0.0,239.85,4.39,3.89,8.7,,155.0,16.0,27.945,21.87,1.69,0.0,259.35,
W263716085193401,7401,Bihar,Sheohar,Piprahi,Purnhaiya Bazar,26.6211,85.3261,2019,8.14,1412.0,0.0,264.45,224.0,84.81,67.3,,290.0,22.0,57.105,181.64,22.65,0.0,917.8,
W262531085192901,7402,Bihar,Sheohar,Tariani Chowk,Sarbarpur,26.4253,85.3247,2019,8.17,357.0,0.0,202.95,9.26,1.48,3.64,,150.0,18.0,25.515,11.82,2.04,0.17,232.05,
W263213085184801,7403,Bihar,Sheohar,SHEOHAR,Sasaula khurd,26.54,85.31,2019,7.84,866.0,0.0,166.05,127.0,80.06,43.1,,235.0,26.0,41.31,71.17,6.09,0.08,562.9,
W230450082380701,7404,Bihar,Sheohar,SHEOHAR,Ganeshpur,26.43,85.32,2019,7.51,330.0,0.0,190.65,5.63,0.75,5.57,,145.0,20.0,23.085,14.68,2.15,0.04,214.5,
W254005084413401,7405,Bihar,Bhojpur,Barhara,Bakhorapur,25.668,84.693,2019,8.0,431.0,0.0,188.0,17.0,25.0,20.0,,188.0,49.0,16.0,22.0,2.0,0.13,280.15,
W252925084332301,7406,Bihar,Bhojpur,Jagadishpur,balua,25.49,84.556,2019,7.4,691.0,0.0,202.0,40.0,42.0,18.0,,270.0,43.0,39.0,13.0,4.7,0.11,449.15,
W251908084361501,7407,Bihar,Bhojpur,Sahar,Baruna,25.32,84.6,2019,8.0,722.0,0.0,132.0,67.0,65.0,48.0,,188.0,30.0,27.0,61.0,1.0,0.29,469.3,
W253300084273001,7408,Bihar,Bhojpur,Bihiyan,Bihiya,25.55,84.458,2019,8.0,721.0,0.0,311.0,34.0,49.0,1.2,,261.0,51.0,32.0,21.0,32.1,0.11,468.65,
W253612084432901,7409,Bihar,Bhojpur,Koilwar,Birampur,25.603,84.725,2019,7.9,745.0,0.0,242.0,82.0,33.0,40.0,,292.0,55.0,33.0,49.0,2.0,0.18,484.25,
W234030084444501,7410,Bihar,Bhojpur,Udwantnagar,Chandwa,25.56,84.6,2019,8.0,547.0,0.0,248.0,14.0,19.0,1.1,,198.0,25.0,33.0,21.0,1.7,0.31,355.55,
W254017084462501,7411,Bihar,Bhojpur,Barhara,Dhusaria,25.671,84.774,2019,7.9,962.0,0.0,292.0,89.0,67.0,52.0,,421.0,67.0,29.0,64.0,6.1,0.09,625.3,
W254111084442001,7412,Bihar,Bhojpur,Barhara,Ekauna,25.686,84.739,2019,7.9,1094.0,0.0,279.0,85.0,64.0,79.0,,404.0,46.0,70.0,42.0,6.0,0.07,711.1,
W252515084333001,7413,Bihar,Bhojpur,garhani,garhani,25.421,84.558,2019,8.3,994.0,12.0,281.0,67.0,92.0,5.2,,380.0,21.0,80.0,30.0,0.7,0.19,646.1,
W215742083072101,7414,Bihar,Bhojpur,Koilwar,Gidha,25.587,84.747,2019,8.4,688.0,5.0,350.0,15.0,14.0,4.9,,274.0,65.0,27.09896,25.0,1.7,0.22,447.2,
W251536084355001,7415,Bihar,Bhojpur,Sahar,Guljarpur,25.26,84.597,2019,8.0,518.0,0.0,215.0,21.0,32.0,3.0,,291.0,42.0,26.0,7.0,1.0,0.48,336.7,
W253844084470101,7416,Bihar,Bhojpur,Koilwar,Inglishpur,25.646,84.784,2019,8.0,609.0,0.0,241.0,28.0,32.0,1.0,,239.0,35.0,37.0,21.0,2.0,0.06,395.85,
W252900084244501,7417,Bihar,Bhojpur,Jagadishpur,jagadishpur1,25.483,84.413,2019,7.7,759.0,0.0,306.0,38.0,44.0,4.0,,313.0,39.0,52.0,12.0,4.2,0.22,493.35,
W254029084355301,7418,Bihar,Bhojpur,Barhara,Jagatpur,25.675,84.598,2019,8.1,713.0,0.0,309.0,28.0,19.0,0.9,,241.0,28.0,42.0,37.0,2.0,0.22,463.45,
W253609084320201,7419,Bihar,Bhojpur,Ara Sadar,Jarawarpur Milki,25.603,84.534,2019,8.0,632.0,0.0,294.0,18.0,41.0,2.0,,271.0,48.0,29.0,26.0,1.9,0.19,410.8,
W252841084363101,7420,Bihar,Bhojpur,Udwantnagar,Kasap,25.478,84.609,2019,7.8,1288.0,0.0,297.0,137.0,158.0,16.0,,532.0,88.0,54.0,70.0,1.2,0.57,837.2,
W253445084450001,7421,Bihar,Bhojpur,Koilwar,Kulharia,25.579,84.75,2019,7.9,674.0,0.0,212.0,57.0,31.0,7.0,,202.0,23.0,35.0,49.0,0.2,0.09,438.1,
W253038084440601,7422,Bihar,Bhojpur,Koilwar,Lodhipur,25.511,84.735,2019,7.9,768.0,0.0,302.0,46.0,41.0,27.0,,319.0,55.0,33.0,37.0,2.0,0.21,499.2,
W254010084433001,7423,Bihar,Bhojpur,Barhara,Milki,25.67,84.73,2019,8.0,612.0,0.0,302.0,8.0,8.0,1.0,,212.0,59.0,15.67608,17.0,1.1,0.41,397.8,
W252706084450101,7424,Bihar,Bhojpur,Sandes,Nasratpur,25.45,84.75,2019,8.0,699.0,0.0,194.0,43.0,41.0,92.0,,319.0,53.0,32.0,41.0,1.4,0.22,454.35,
W252423084374301,7425,Bihar,Bhojpur,Agiaon,Pauna,25.406,84.629,2019,8.0,1322.0,0.0,464.0,189.0,42.0,1.0,,387.0,26.0,78.0,112.0,1.0,0.59,859.3,
W252000084251501,7426,Bihar,Bhojpur,pirro,Pirro,25.33,84.42,2019,8.1,588.0,0.0,213.0,6.0,38.0,13.0,,230.0,31.0,37.0,11.0,1.0,0.14,382.2,
W252421084441701,7427,Bihar,Bhojpur,Sandes,Sandesh,25.406,84.738,2019,7.9,1677.0,0.0,218.0,246.0,168.0,142.0,,632.0,106.0,64.0,99.0,12.3,0.22,1090.05,
W240451084572801,7428,Bihar,Bhojpur,Barhara,Simaria,25.673,84.724,2019,7.9,598.0,0.0,304.0,8.0,19.0,1.0,,249.0,45.0,27.0,22.0,1.9,0.25,388.7,
W253030084373001,7429,Bihar,Bhojpur,Udwantnagar,Udwantnagar,25.508,84.625,2019,8.0,776.0,0.0,359.0,24.0,16.0,1.1,,270.0,47.0,37.0636,51.0,1.2,0.42,504.4,
W250430083564501,7430,Bihar,Rohtas,Karagahar,Ambwalia,25.075,83.946,2019,7.9,878.0,0.0,415.0,19.0,19.0,2.9,,292.0,36.0,49.09408,62.0,2.0,0.8,570.7,
W243405083530001,7431,Bihar,Rohtas,nawhatta,auraiya,24.57,83.88,2019,7.9,509.0,0.0,177.0,28.0,22.0,13.0,,210.0,18.0,40.0,8.0,1.2,0.31,330.85,
W250613084183301,7432,Bihar,Rohtas,Karakat,Bahaura,25.104,84.309,2019,8.0,1021.0,0.0,419.0,75.0,22.0,9.0,,400.0,65.0,57.722,41.0,10.9,0.3,663.65,
W251131083550301,7433,Bihar,Rohtas,Kargahar,Belthari,25.192,83.918,2019,8.3,815.0,7.0,245.0,83.0,19.0,5.9,,267.0,18.0,53.95488,60.0,1.0,4.7,529.75,
W250400083473001,7434,Bihar,Rohtas,Kudra,Jahanabad (Kudra),25.067,83.792,2019,7.9,1088.0,0.0,299.0,125.0,89.0,52.0,,370.0,49.0,60.1524,72.0,0.7,0.21,707.2,
W251430083543001,7435,Bihar,Rohtas,Dinara,Kochas,25.24,83.91,2019,7.8,805.0,0.0,401.0,9.0,18.0,6.0,,312.0,27.0,59.42328,41.0,1.0,1.01,523.25,
W251535084113001,7436,Bihar,Rohtas,Dawath,Maliabagh,25.26,84.19,2019,8.0,722.0,0.0,370.0,21.0,19.0,5.4,,301.0,64.0,34.26864,21.0,1.9,0.52,469.3,
W250345084181501,7437,Bihar,Rohtas,Nasriganj,Nasriganj,25.063,84.304,2019,8.4,497.0,12.0,170.0,8.0,21.0,4.2,,177.0,29.0,25.0,9.0,2.7,0.77,323.05,
W251326083495801,7438,Bihar,Rohtas,Kochas/ Dinara,Rajandih,25.22,83.83,2019,8.0,882.0,0.0,432.0,43.0,16.0,2.8,,311.0,21.0,63.0,49.0,1.1,1.09,573.3,
W251705083412501,7439,Bihar,Bhabhua,Ramgarh,Bandipur,25.28,83.69,2019,7.8,802.0,0.0,264.0,71.0,41.0,4.0,,218.0,11.0,47.0,67.0,2.9,0.52,521.3,
W244900083343001,7440,Bihar,Bhabhua,Bhabhua,Bhabhua,24.82,83.58,2019,7.8,821.0,0.0,341.0,64.0,23.0,17.0,,272.0,36.0,44.23328,61.0,1.0,0.48,533.65,
W250235083300001,7441,Bihar,Bhabhua,Chainpur,Chainpur,25.04,83.5,2019,8.3,2067.0,10.0,348.0,279.0,328.0,81.0,,819.0,126.0,122.0,85.0,1.6,0.61,1343.55,
W250419083274001,7442,Bihar,Bhabhua,Chainpur,Khariava,25.07,83.46,2019,8.1,678.0,0.0,339.0,13.0,22.0,8.0,,255.0,22.0,48.608,37.0,0.8,0.78,440.7,
W251735083321001,7443,Bihar,Bhabhua,Nuwan,Nuawan,25.29,83.54,2019,8.0,768.0,0.0,366.0,25.0,24.0,15.0,,294.0,35.0,50.0,29.0,4.7,0.48,499.2,
W245849083340301,7444,Bihar,Bhabhua,Bhagwanpur,Saraiya,25.98,83.57,2019,7.9,801.0,0.0,361.0,8.0,19.0,5.0,,333.0,33.0,60.88152,11.0,1.9,0.37,520.65,
W273100081555501,7445,Bihar,Bhabhua,Bhagwanpur,Bhagwanpur,24.98,83.63,2019,7.9,1792.0,0.0,505.0,229.0,64.0,70.0,,576.0,37.0,117.5098,137.0,0.4,0.88,1164.8,
W253004084173401,7446,Bihar,Buxar,Barhampur,Bagen Bazar,25.501,84.293,2019,8.0,755.0,0.0,311.0,18.0,29.0,29.0,,299.0,59.0,36.82056,22.0,1.7,0.55,490.75,
W253000083543001,7447,Bihar,Buxar,Chausa,Chausa,25.5,83.908,2019,7.9,1197.0,0.0,372.0,109.0,82.0,8.0,,401.0,41.0,72.54744,69.0,1.8,1.0,778.05,
W253248083555501,7448,Bihar,Buxar,Buxar,Danikutia,25.547,83.932,2019,8.1,435.0,0.0,131.0,48.0,36.0,1.5,,188.0,32.0,26.0,11.0,0.5,0.82,282.75,
W253654084032101,7449,Bihar,Buxar,Buxar,Dudharchak,25.615,84.056,2019,7.8,556.0,0.0,294.0,11.0,16.0,1.0,,213.0,14.0,43.0,21.0,2.0,1.06,361.4,
W253315084091501,7450,Bihar,Buxar,Dumraon,Dumraon,25.554,84.154,2019,8.1,912.0,0.0,420.0,37.0,19.0,6.0,,300.0,49.0,43.1396,64.0,1.9,0.82,592.8,
W242837086114401,7451,Bihar,Buxar,Simri,Dumri,25.634,84.183,2019,7.8,718.0,0.0,260.0,24.0,70.0,22.0,,291.0,49.0,40.95224,12.0,2.1,1.09,466.7,
W253634084102501,7452,Bihar,Buxar,Simri,durasan,25.609,84.174,2019,7.9,504.0,0.0,194.0,22.0,56.0,3.0,,220.0,17.0,43.0,11.0,1.9,0.33,327.6,
W253754084190701,7453,Bihar,Buxar,Barhampur,Hathilpur,25.632,84.319,2019,7.8,678.0,0.0,279.0,8.0,3.0,35.0,,218.0,46.0,25.03312,11.0,5.7,0.19,440.7,
W253535084151901,7454,Bihar,Buxar,Barhampur,Jugia Dera,25.593,84.255,2019,7.9,567.0,0.0,288.0,18.0,6.0,2.0,,222.0,16.0,45.0,21.0,1.0,0.51,368.55,
W253904084110301,7455,Bihar,Buxar,Simri,Karathar,25.651,84.184,2019,8.0,591.0,0.0,281.0,18.0,19.0,1.9,,155.0,24.0,23.0,59.0,4.1,0.22,384.15,
W253123084162501,7456,Bihar,Buxar,Barhampur,Khochariwan,25.523,84.274,2019,7.9,798.0,0.0,391.0,8.0,6.0,9.0,,268.0,31.0,46.29912,21.0,1.1,0.89,518.7,
W253255083563001,7457,Bihar,Buxar,Buxar,Kritpur,25.549,83.942,2019,8.0,1967.0,0.0,526.0,239.0,71.0,158.0,,497.0,49.0,91.01848,133.0,112.5,0.87,1278.55,
W230530080300001,7458,Bihar,Buxar,Simri,Manikpur,25.673,84.093,2019,7.9,701.0,0.0,379.0,12.0,7.0,4.0,,322.0,29.0,60.63848,9.0,3.7,0.22,455.65,
W253633084203301,7459,Bihar,Buxar,Barhampur,Mharajgunj,25.67,84.09,2019,8.0,609.0,0.0,324.0,18.0,6.0,6.0,,212.0,32.0,42.0,22.0,1.1,0.44,395.85,
W253203083545201,7460,Bihar,Buxar,Buxar,Mishrvalia,25.534,83.914,2019,7.8,1906.0,0.0,466.0,270.0,67.0,27.0,,822.0,56.0,165.7533,41.0,1.8,0.89,1238.9,
W254045084083001,7461,Bihar,Buxar,Simri,Neazipur,25.679,84.142,2019,8.0,479.0,0.0,235.0,6.0,22.0,1.6,,202.0,42.0,24.0,9.0,2.4,0.19,311.35,
W202035085471001,7462,Bihar,Buxar,Barhampur,Raghunathpur,25.561,84.307,2019,7.8,519.0,0.0,232.0,25.0,7.0,4.3,,141.0,28.0,26.0,29.0,1.0,0.66,337.35,
W215611075081001,7463,Bihar,Buxar,Rajpur,Rajpur,25.413,83.921,2019,8.0,1397.0,0.0,435.0,159.0,49.0,7.0,,366.0,22.0,75.58544,137.0,0.8,1.22,908.05,
W253623084031201,7464,Bihar,Buxar,Buxar,Ramobariya,25.606,84.053,2019,7.9,1490.0,0.0,478.0,108.0,54.0,59.0,,378.0,32.0,72.42592,78.0,131.7,0.89,968.5,
W253943084092701,7465,Bihar,Buxar,Simri,Sohiar,25.662,84.158,2019,8.0,704.0,0.0,343.0,29.0,6.0,4.0,,219.0,41.0,28.31416,12.0,68.9,0.26,457.6,
W253315083564901,7466,Bihar,Buxar,Buxar,Thodagaon,25.554,83.947,2019,7.9,802.0,0.0,331.0,53.0,30.0,22.0,,323.0,23.0,65.0,32.0,0.6,0.81,521.3,
W245300087011501,7467,Bihar,Banka,Barahat,Barahat,24.88,87.02,2019,7.0,619.0,0.0,241.0,38.0,28.0,9.0,,118.0,11.0,21.99512,72.0,5.1,0.99,402.35,
W244756087013101,7468,Bihar,Banka,Baunsi,Baunsi,24.8,87.03,2019,8.0,867.0,0.0,132.0,177.0,61.0,14.0,,291.0,69.0,28.80024,59.0,1.6,1.11,563.55,
W243814086410701,7469,Bihar,Banka,Banka,Chandan,24.64,86.69,2019,7.3,448.0,0.0,200.0,19.0,10.0,12.0,,134.0,49.0,2.79496,28.0,0.9,0.66,291.2,
W250800082360001,7470,Bihar,Banka,Shambhuganj,Mirzapur,25.06,86.76,2019,8.3,911.0,8.0,342.0,79.0,30.0,0.9,,158.0,25.0,23.21032,112.0,8.0,1.5,592.15,
W181419077121101,7471,Bihar,Banka,Amarpur,Rampur,25.05,86.86,2019,7.8,687.0,0.0,187.0,64.0,85.0,6.0,,225.0,35.0,33.418,46.0,1.2,0.1,446.55,
W245040086432001,7472,Bihar,Banka,Belhar,Tinmurty,24.84,86.72,2019,8.0,532.0,0.0,208.0,39.0,25.0,12.0,,109.0,16.0,16.76976,68.0,1.3,0.09,345.8,
W250750086410801,7473,Bihar,Munger,Asarganj,Asarganj,25.15,86.69,2019,8.0,1800.0,0.0,510.0,179.0,158.0,18.0,,415.0,37.0,78.0,122.0,152.0,0.22,1170.0,
W251600086300001,7474,Bihar,Munger,bariapur,Bariarpur,25.27,86.5,2019,7.7,1694.0,0.0,411.0,222.0,102.0,22.0,,489.0,38.0,95.75776,117.0,1.8,0.33,1101.1,
